Distance_(pixels),Gray_Value,Distance_(cm),Relative_Gray_Value
70,19.908,1.088082902,0.07827533195
71,19.909,1.103626943,0.0782792638
72,20.232,1.119170984,0.07954925236
73,19.138,1.134715026,0.07524780504
74,20.195,1.150259067,0.07940377379
75,21.179,1.165803109,0.08327271726
76,20.406,1.18134715,0.0802333948
77,19.241,1.196891192,0.07565278591
78,16.837,1.212435233,0.06620061101
79,15.173,1.227979275,0.05965800742
80,13.784,1.243523316,0.05419666343
81,12.563,1.259067358,0.04939587077
82,11.712,1.274611399,0.04604986376
83,10.327,1.29015544,0.04060424719
84,9.275,1.305699482,0.0364679377
85,8.881,1.321243523,0.03491878757
86,7.818,1.336787565,0.03073922771
87,7.088,1.352331606,0.02786897493
88,6.886,1.367875648,0.0270747406
89,7.086,1.383419689,0.02786111122
90,6.906,1.398963731,0.02715337766
91,6.926,1.414507772,0.02723201472
92,8.42,1.430051813,0.03310620328
93,9.92,1.445595855,0.03900398297
94,11.972,1.461139896,0.04707214557
95,14.04,1.476683938,0.05520321783
96,16.346,1.492227979,0.06427007113
97,17.236,1.507772021,0.06776942041
98,17.622,1.523316062,0.06928711571
99,18,1.538860104,0.07077335619
100,18.635,1.554404145,0.07327008292
101,19.81,1.569948187,0.07789001034
102,20.05,1.585492228,0.07883365509
103,20.917,1.601036269,0.08224257175
104,21.917,1.616580311,0.08617442487
105,22.142,1.632124352,0.08705909182
106,20.337,1.647668394,0.07996209694
107,19.227,1.663212435,0.07559773997
108,18.771,1.678756477,0.07380481495
109,18.263,1.694300518,0.07180743356
110,17.194,1.70984456,0.06760428257
111,15.033,1.725388601,0.05910754798
112,13.061,1.740932642,0.05135393362
113,11.599,1.756476684,0.04560556436
114,9.86,1.772020725,0.03876807178
115,8.346,1.787564767,0.03281524615
116,7.947,1.803108808,0.03124643676
117,7.222,1.81865285,0.02839584324
118,7.055,1.834196891,0.02773922377
119,8.1,1.849740933,0.03184801029
120,9.788,1.865284974,0.03848497836
121,12.379,1.880829016,0.04867240979
122,14.901,1.896373057,0.05858854337
123,17.991,1.911917098,0.07073796951
124,20.536,1.92746114,0.08074453571
125,24.045,1.943005181,0.09454140831
126,25.754,1.958549223,0.1012609453
127,29.968,1.974093264,0.1178297744
128,37.43,1.989637306,0.1471692623
129,39.268,2.005181347,0.1543960084
130,37.339,2.020725389,0.1468114637
131,38.128,2.03626943,0.1499136958
132,37.634,2.051813472,0.1479713604
133,43.808,2.067357513,0.1722466216
134,53.525,2.082901554,0.2104524383
135,49.302,2.098445596,0.1938482226
136,36.911,2.113989637,0.1451286306
137,34.722,2.129533679,0.1365218041
138,33.054,2.14507772,0.1299634731
139,29.985,2.160621762,0.1178966159
140,26.496,2.176165803,0.1041783803
141,22.872,2.191709845,0.0899293446
142,20.398,2.207253886,0.08020193998
143,16.685,2.222797927,0.06560296934
144,13.619,2.238341969,0.05354790766
145,11.379,2.25388601,0.04474055667
146,10.471,2.269430052,0.04117043404
147,12.148,2.284974093,0.04776415172
148,14.218,2.300518135,0.05590308768
149,15.699,2.316062176,0.06172616216
150,19.787,2.331606218,0.07779957772
151,26.69,2.347150259,0.1049411598
152,32.233,2.362694301,0.1267354217
153,31.855,2.378238342,0.1252491812
154,45.54,2.393782383,0.1790565912
155,59.099,2.409326425,0.2323685876
156,65.205,2.424870466,0.2563764828
157,66.751,2.440414508,0.2624551277
158,68.425,2.455958549,0.2690370499
159,74.383,2.471502591,0.2924630308
160,76.961,2.487046632,0.3025993481
161,73.461,2.502590674,0.2888378622
162,73.211,2.518134715,0.2878548989
163,75.059,2.533678756,0.2951209635
164,75.92,2.549222798,0.298506289
165,76.124,2.564766839,0.299308387
166,74.788,2.580310881,0.2940554313
167,67.543,2.595854922,0.2655691554
168,56.226,2.611398964,0.2210723736
169,52.858,2.626943005,0.2078298923
170,49.618,2.642487047,0.1950906882
171,41.784,2.658031088,0.1642885508
172,32.821,2.67357513,0.1290473513
173,27.929,2.689119171,0.1098127258
174,25.03,2.704663212,0.09841428364
175,20.749,2.720207254,0.08158202042
176,17.425,2.735751295,0.06851254065
177,17.965,2.751295337,0.07063574133
178,21.737,2.766839378,0.08546669131
179,32.035,2.78238342,0.1259569148
180,43.457,2.797927461,0.1708665411
181,49.304,2.813471503,0.1938560863
182,57.345,2.829015544,0.2254721173
183,69.584,2.844559585,0.2735940676
184,76.431,2.860103627,0.3005154659
185,78.506,2.875647668,0.3086740612
186,80.426,2.89119171,0.3162232192
187,84.958,2.906735751,0.3340423775
188,88.004,2.922279793,0.3460188021
189,87.499,2.937823834,0.3440332163
190,87.024,2.953367876,0.3421655861
191,86.036,2.968911917,0.3382809152
192,82.898,2.984455959,0.3259427601
193,87.176,3,0.3427632277
194,93.5,3.015544041,0.3676282669
195,84.972,3.031088083,0.3340974235
196,84.638,3.046632124,0.3327841845
197,88.742,3.062176166,0.3489205097
198,83.074,3.077720207,0.3266347662
199,79.127,3.093264249,0.311115742
200,79.688,3.10880829,0.3133215116
201,75.778,3.124352332,0.2979479659
202,64.825,3.139896373,0.2548823786
203,51.918,3.155440415,0.2041339504
204,41.862,3.170984456,0.1645952354
205,33.186,3.186528497,0.1304824777
206,28.259,3.202072539,0.1111102374
207,25.316,3.21761658,0.09953879363
208,23.125,3.233160622,0.09092410344
209,35.034,3.248704663,0.1377485423
210,51.708,3.264248705,0.2033082612
211,59.318,3.279792746,0.2332296635
212,69.18,3.295336788,0.272005599
213,78.95,3.310880829,0.310419804
214,81.987,3.32642487,0.3223608419
215,85.991,3.341968912,0.3381039818
216,90.61,3.357512953,0.3562652114
217,94.873,3.373056995,0.3730267012
218,93.781,3.388601036,0.3687331176
219,89.633,3.404145078,0.3524237909
220,90.546,3.419689119,0.3560135728
221,95.114,3.435233161,0.3739742778
222,94.605,3.450777202,0.3719729646
223,98.459,3.466321244,0.3871263265
224,108.621,3.481865285,0.4270818179
225,102.598,3.497409326,0.4034002666
226,90.863,3.512953368,0.3572599702
227,87.816,3.528497409,0.3452796137
228,89.983,3.544041451,0.3537999394
229,94.094,3.559585492,0.3699637876
230,88.903,3.575129534,0.3495535381
231,81.64,3.590673575,0.3209964889
232,79.987,3.606217617,0.3144971356
233,71.02,3.621761658,0.2792402087
234,58.987,3.637305699,0.2319282201
235,48.911,3.652849741,0.192310868
236,39.805,3.668393782,0.1565074135
237,33.105,3.683937824,0.1301639976
238,35.286,3.699481865,0.1387393693
239,47.238,3.715025907,0.1857328778
240,64.146,3.730569948,0.2522126503
241,77.985,3.74611399,0.3066255657
242,81.757,3.761658031,0.3214565157
243,83.797,3.777202073,0.329477496
244,93.894,3.792746114,0.369177417
245,112.807,3.808290155,0.4435405551
246,107.132,3.823834197,0.4212272886
247,94.29,3.839378238,0.3707344308
248,103.136,3.85492228,0.4055156036
249,107.997,3.870466321,0.4246283416
250,113.678,3.886010363,0.4469651992
251,123.468,3.901554404,0.4854580412
252,116.572,3.917098446,0.4583439821
253,114.577,3.932642487,0.4504999351
254,118.593,3.948186528,0.4662902573
255,117.909,3.96373057,0.4636008697
256,126.756,3.979274611,0.4983859743
257,119.016,3.994818653,0.4679534311
258,102.985,4.010362694,0.4049218937
259,95.612,4.025906736,0.3759323407
260,95.588,4.041450777,0.3758379762
261,100.219,4.056994819,0.394046388
262,96.041,4.07253886,0.3776191057
263,88.241,4.088082902,0.3469506513
264,82.603,4.103626943,0.3247828634
265,77.581,4.119170984,0.305037097
266,74.782,4.134715026,0.2940318401
267,73.825,4.150259067,0.2902690567
268,79.22,4.165803109,0.3114814043
269,87.236,4.18134715,0.3429991389
270,97.598,4.196891192,0.383741001
271,101.291,4.212435233,0.3982613345
272,106.824,4.227979275,0.4200162779
273,126.209,4.243523316,0.4962352506
274,141.953,4.259067358,0.5581383462
275,155.345,4.274611399,0.6107937232
276,155.956,4.29015544,0.6131960854
277,154.289,4.305699482,0.6066416863
278,172.512,4.321243523,0.6782918457
279,182.412,4.336787565,0.7172171916
280,180.103,4.352331606,0.7081385428
281,176.01,4.367875648,0.6920454679
282,176.688,4.383419689,0.6947112644
283,178.429,4.398963731,0.7015566207
284,189.448,4.414507772,0.7448817102
285,188.908,4.430051813,0.7427585095
286,178.813,4.445595855,0.7030664522
287,174.309,4.461139896,0.6853573858
288,176.925,4.476683938,0.6956431136
289,169.896,4.492227979,0.668006118
290,152.163,4.507772021,0.5982825666
291,144.678,4.523316062,0.5688526459
292,131.547,4.538860104,0.5172234826
293,119.572,4.554404145,0.4701395415
294,114.44,4.569948187,0.4499612712
295,97.766,4.585492228,0.3844015523
296,90.331,4.601036269,0.3551682243
297,92.739,4.616580311,0.3646361267
298,95.073,4.632124352,0.3738130718
299,106.463,4.647668394,0.4185968789
300,128.955,4.663212435,0.5070321193
301,158.077,4.678756477,0.6215355459
302,183.146,4.694300518,0.7201031718
303,198.443,4.70984456,0.780248729
304,207.293,4.725388601,0.8150456292
305,217.746,4.740932642,0.8561452898
306,227.701,4.756476684,0.8952868877
307,236.79,4.772020725,0.9310235007
308,245.811,4.787564767,0.9664927477
309,251.674,4.803108808,0.9895452025
310,253.707,4.81865285,0.9975386599
311,253.637,4.834196891,0.9972634302
312,253.335,4.849740933,0.9960760106
313,253.849,4.865284974,0.9980969831
314,254.333,4.880829016,1
315,254.317,4.896373057,0.9999370904
316,254.151,4.911917098,0.9992844027
317,254,4.92746114,0.9986906929
318,254,4.943005181,0.9986906929
319,253.68,4.958549223,0.9974324999
320,253.407,4.974093264,0.996359104
321,253.725,4.989637306,0.9976094333
322,254,5.005181347,0.9986906929
323,254,5.020725389,0.9986906929
324,254,5.03626943,0.9986906929
325,254,5.051813472,0.9986906929
326,254,5.067357513,0.9986906929
327,254,5.082901554,0.9986906929
328,254,5.098445596,0.9986906929
329,254,5.113989637,0.9986906929
330,254,5.129533679,0.9986906929
331,254,5.14507772,0.9986906929
332,254,5.160621762,0.9986906929
333,254,5.176165803,0.9986906929
334,254,5.191709845,0.9986906929
335,254,5.207253886,0.9986906929
336,254,5.222797927,0.9986906929
337,254.2,5.238341969,0.9994770635
338,254.302,5.25388601,0.9998781126
339,253.988,5.269430052,0.9986435107
340,253.872,5.284974093,0.9981874157
341,254.136,5.300518135,0.9992254249
342,254.333,5.316062176,1
343,253.711,5.331606218,0.9975543874
344,252.57,5.347150259,0.9930681429
345,251.324,5.362694301,0.988169054
346,248.861,5.378238342,0.9784848997
347,242.798,5.393782383,0.9546460742
348,235.599,5.409326425,0.9263406636
349,228.986,5.424870466,0.9003393189
350,218.126,5.440414508,0.857639394
351,204.963,5.455958549,0.8058844114
352,195.511,5.471502591,0.7687205357
353,174.287,5.487046632,0.685270885
354,150.988,5.502590674,0.5936626391
355,139.017,5.518134715,0.5465944254
356,114.156,5.533678756,0.448844625
357,94.302,5.549222798,0.3707816131
358,90.752,5.564766839,0.3568235345
359,91.018,5.580310881,0.3578694074
360,93.956,5.595854922,0.3694211919
361,108.644,5.611398964,0.4271722506
362,130.369,5.626943005,0.5125917596
363,127.325,5.642487047,0.5006231987
364,141.347,5.658031088,0.5557556432
365,173.342,5.67357513,0.6815552838
366,173.889,5.689119171,0.6837060075
367,172.392,5.704663212,0.6778200234
368,168.625,5.720207254,0.6630087326
369,168.002,5.735751295,0.6605591882
370,179.545,5.751295337,0.7059445687
371,186.794,5.766839378,0.734446572
372,185.348,5.78238342,0.7287611124
373,176.332,5.797927461,0.6933115247
374,169.582,5.813471503,0.6667715161
375,180.631,5.829015544,0.7102145612
376,169.989,5.844559585,0.6683717803
377,157.693,5.860103627,0.6200257143
378,160.602,5.875647668,0.6314634751
379,154.574,5.89119171,0.6077622644
380,148.5,5.906735751,0.5838801886
381,131.649,5.922279793,0.5176245316
382,127.095,5.937823834,0.4997188725
383,124.4,5.953367876,0.4891225283
384,101.568,5.968911917,0.3993504579
385,93.839,5.984455959,0.3689611651
386,96.663,6,0.3800647183
387,94.287,6.015544041,0.3707226353
388,79.882,6.031088083,0.3140842911
389,69.38,6.046632124,0.2727919696
390,74.51,6.062176166,0.2929623761
391,80.424,6.077720207,0.3162153555
392,83.894,6.093264249,0.3298588858
393,87.97,6.10880829,0.3458851191
394,90.021,6.124352332,0.3539493499
395,90.567,6.139896373,0.3560961417
396,89.975,6.155440415,0.3537684846
397,102.953,6.170984456,0.4047960744
398,116.301,6.186528497,0.4572784499
399,123.204,6.202072539,0.484420032
400,124.981,6.21761658,0.491406935
401,112.594,6.233160622,0.4427030704
402,108.477,6.248704663,0.4265156311
403,119.397,6.264248705,0.4694514672
404,119.667,6.279792746,0.4705130675
405,113.196,6.295336788,0.445070046
406,107.861,6.310880829,0.4240936096
407,98.871,6.32642487,0.38874625
408,98.982,6.341968912,0.3891826857
409,99.488,6.357512953,0.3911722034
410,99.245,6.373056995,0.3902167631
411,97.434,6.388601036,0.3830961771
412,91.779,6.404145078,0.3608615477
413,85.67,6.419689119,0.3368418569
414,80.136,6.435233161,0.3150829818
415,71.821,6.450777202,0.2823896231
416,58.85,6.466321244,0.2313895562
417,47.809,6.481865285,0.1879779659
418,40.054,6.497409326,0.1574864449
419,37.606,6.512953368,0.1478612685
420,38.184,6.528497409,0.1501338796
421,46.678,6.544041451,0.18353104
422,65.108,6.559585492,0.255995093
423,78.213,6.575129534,0.3075220282
424,80.467,6.590673575,0.3163844251
425,80.771,6.606217617,0.3175797085
426,81.107,6.621761658,0.3189008111
427,89.506,6.637305699,0.3519244455
428,98.251,6.652849741,0.3863085011
429,95.752,6.668393782,0.3764828001
430,87.982,6.683937824,0.3459323014
431,90.045,6.699481865,0.3540437143
432,95.41,6.715025907,0.3751381063
433,96.021,6.730569948,0.3775404686
434,94.712,6.74611399,0.3723936729
435,92.683,6.761658031,0.3644159429
436,91.321,6.777202073,0.3590607589
437,88.199,6.792746114,0.3467855135
438,87.935,6.808290155,0.3457475043
439,89.585,6.823834197,0.3522350619
440,86.889,6.839378238,0.3416347859
441,81.278,6.85492228,0.319573158
442,77.797,6.870466321,0.3058863773
443,78.578,6.886010363,0.3089571546
444,65.359,6.901554404,0.2569819882
445,47.418,6.917098446,0.1864406113
446,39.182,6.932642487,0.154057869
447,34.703,6.948186528,0.1364470989
448,30.097,6.96373057,0.1183369834
449,32.719,6.979274611,0.1286463023
450,36.924,6.994818653,0.1451797447
451,34.125,7.010362694,0.1341744878
452,35.381,7.025906736,0.1391128953
453,45.701,7.041450777,0.1796896195
454,57.986,7.056994819,0.2279924351
455,63.554,7.07253886,0.2498849933
456,61.255,7.088082902,0.240845663
457,57.759,7.103626943,0.2270999045
458,63.56,7.119170984,0.2499085844
459,72.352,7.134715026,0.2844774371
460,78.145,7.150259067,0.3072546622
461,80.076,7.165803109,0.3148470706
462,80.691,7.18134715,0.3172651602
463,80.577,7.196891192,0.316816929
464,79.866,7.212435233,0.3140213814
465,77.932,7.227979275,0.3064171775
466,74.505,7.243523316,0.2929427168
467,74.216,7.259067358,0.2918064113
468,67.991,7.274611399,0.2673306256
469,57.654,7.29015544,0.2266870599
470,55.974,7.305699482,0.2200815466
471,60.637,7.321243523,0.2384157777
472,53.244,7.336787565,0.2093475876
473,38.521,7.352331606,0.1514589141
474,27.366,7.367875648,0.1075990925
475,21.757,7.383419689,0.08554532837
476,17.325,7.398963731,0.06811935533
477,15.39,7.414507772,0.06051121954
478,13.696,7.430051813,0.05385066035
479,13.887,7.445595855,0.0546016443
480,16.006,7.461139896,0.06293324107
481,20.722,7.476683938,0.08147586039
482,25.417,7.492227979,0.09993591079
483,28.116,7.507772021,0.1105479824
484,37.644,7.523316062,0.1480106789
485,43.83,7.538860104,0.1723331223
486,47.59,7.554404145,0.1871168901
487,52.046,7.569948187,0.2046372276
488,57.364,7.585492228,0.2255468225
489,62.655,7.601036269,0.2463502573
490,59.898,7.616580311,0.2355101383
491,53.755,7.632124352,0.2113567646
492,57.528,7.647668394,0.2261916464
493,58.656,7.663212435,0.2306267767
494,58.416,7.678756477,0.229683132
495,62.515,7.694300518,0.2457997979
496,63.17,7.70984456,0.2483751617
497,58.722,7.725388601,0.230886279
498,47.162,7.740932642,0.1854340569
499,40.27,7.756476684,0.1583357252
500,34.174,7.772020725,0.1343671486
501,29.594,7.787564767,0.1163592613
502,25.13,7.803108808,0.09880746895
503,21.939,7.81865285,0.08626092564
504,20.362,7.834196891,0.08006039326
505,18.436,7.849740933,0.07248764415
506,17.05,7.865284974,0.06703809572
507,16.888,7.880829016,0.06640113552
508,16.754,7.896373057,0.0658742672
509,17.292,7.911917098,0.06798960418
510,18.747,7.92746114,0.07371045047
511,22.982,7.943005181,0.09036184844
512,29.266,7.958549223,0.1150696135
513,33.254,7.974093264,0.1307498437
514,32.803,7.989637306,0.128976578
515,29.745,8.005181347,0.1169529711
516,35.052,8.020725389,0.1378193156
517,38.444,8.03626943,0.1511561614
518,38.282,8.051813472,0.1505192012
519,40.017,8.067357513,0.1573409664
520,39.621,8.082901554,0.1557839525
521,39.436,8.098445596,0.1550565597
522,42.682,8.113989637,0.1678193549
523,39.999,8.129533679,0.157270193
524,38.577,8.14507772,0.1516790979
525,36.582,8.160621762,0.1438350509
526,33.993,8.176165803,0.1336554832
527,31.958,8.191709845,0.1256541621
528,27.804,8.207253886,0.1093212442
529,22.065,8.222797927,0.08675633913
530,17.342,8.238341969,0.06818619684
531,15.221,8.25388601,0.05984673637
532,12.242,8.269430052,0.04813374592
533,10.122,8.284974093,0.0397982173
534,8.252,8.300518135,0.03244565196
535,6.822,8.316062176,0.026823102
536,6.021,8.331606218,0.02367368765
537,6.185,8.347150259,0.02431851156
538,7.325,8.362694301,0.02880082412
539,9.392,8.378238342,0.03692796452
540,11.753,8.393782383,0.04621106974
541,13.51,8.409326425,0.05311933567
542,16.326,8.424870466,0.06419143406
543,19.325,8.440414508,0.07598306158
544,22.382,8.455958549,0.08800273657
545,24.48,8.471502591,0.09625176442
546,25.185,8.487046632,0.09902372087
547,27.423,8.502590674,0.1078232082
548,27.784,8.518134715,0.1092426071
549,27.659,8.533678756,0.1087511255
550,29.526,8.549222798,0.1160918953
551,31.617,8.564766839,0.1243134001
552,30.384,8.580310881,0.1194654252
553,28.381,8.595854922,0.1115899234
554,29.234,8.611398964,0.1149437942
555,28.398,8.626943005,0.1116567649
556,27.839,8.642487047,0.1094588591
557,27.373,8.658031088,0.1076266155
558,26.426,8.67357513,0.1039031506
559,23.187,8.689119171,0.09116787833
560,17.502,8.704663212,0.06881529334
561,14.094,8.720207254,0.0554155379
562,12.247,8.735751295,0.04815340518
563,9.616,8.751295337,0.03780869962
564,7.446,8.766839378,0.02927657834
565,5.111,8.78238342,0.0200957013
566,4.714,8.797927461,0.01853475562
567,5,8.813471503,0.01965926561
568,4.991,8.829015544,0.01962387893
569,4.937,8.844559585,0.01941155886
570,4.667,8.860103627,0.01834995852
571,4.756,8.875647668,0.01869989345
572,5.504,8.89119171,0.02164091958
573,6.653,8.906735751,0.02615861882
574,6.776,8.922279793,0.02664223675
575,7.705,8.937823834,0.0302949283
576,8.909,8.953367876,0.03502887946
577,10.146,8.968911917,0.03989258177
578,10.443,8.984455959,0.04106034215
579,11.263,9,0.04428446171
580,11.412,9.015544041,0.04487030782
581,11.399,9.031088083,0.04481919373
582,11.328,9.046632124,0.04454003216
583,10.818,9.062176166,0.04253478707
584,9.927,9.077720207,0.03903150594
585,9.418,9.093264249,0.0370301927
586,9.991,9.10880829,0.03928314454
587,9.95,9.124352332,0.03912193856
588,9.801,9.139896373,0.03853609245
589,8.828,9.155440415,0.03471039936
590,8.274,9.170984456,0.03253215273
591,6.707,9.186528497,0.02637093889
592,5.402,9.202072539,0.02123987056
593,5.216,9.21761658,0.02050854588
594,4.627,9.233160622,0.01819268439
595,5.252,9.248704663,0.0206500926
596,5.298,9.264248705,0.02083095784
597,5.47,9.279792746,0.02150723658
598,5.38,9.295336788,0.02115336979
599,5.847,9.310880829,0.0229895452
600,6.159,9.32642487,0.02421628338
601,6.942,9.341968912,0.02729492437
602,8.522,9.357512953,0.0335072523
603,10.469,9.373056995,0.04116257033
604,11.378,9.388601036,0.04473662482
605,12.743,9.404145078,0.05010360433
606,12.799,9.419689119,0.0503237881
607,12.905,9.435233161,0.05074056454
608,12.519,9.450777202,0.04922286923
609,12.225,9.466321244,0.04806690441
610,13.341,9.481865285,0.0524548525
611,13.289,9.497409326,0.05225039613
612,13.234,9.512953368,0.05203414421
613,13.154,9.528497409,0.05171959596
614,12.678,9.544041451,0.04984803388
615,11.794,9.559585492,0.04637227572
616,11.586,9.575129534,0.04555445027
617,11.294,9.590673575,0.04440634916
618,11.198,9.606217617,0.04402889126
619,10.43,9.621761658,0.04100922806
620,8.914,9.637305699,0.03504853873
621,7.459,9.652849741,0.02932769243
622,5.784,9.668393782,0.02274183846
623,4.748,9.683937824,0.01866843862
624,4.018,9.699481865,0.01579818584
625,4.299,9.715025907,0.01690303657
626,3.667,9.730569948,0.0144181054
627,3.667,9.74611399,0.0144181054
628,3.667,9.761658031,0.0144181054
629,3.667,9.777202073,0.0144181054
630,3.667,9.792746114,0.0144181054
631,3.667,9.808290155,0.0144181054
632,3.667,9.823834197,0.0144181054
633,3.667,9.839378238,0.0144181054
634,3.667,9.85492228,0.0144181054
635,3.683,9.870466321,0.01448101505
636,3.724,9.886010363,0.01464222103
637,3.765,9.901554404,0.014803427
638,3.806,9.917098446,0.01496463298
639,3.847,9.932642487,0.01512583896
640,3.888,9.948186528,0.01528704494
641,3.949,9.96373057,0.01552688798
642,4.649,9.979274611,0.01827918516
643,4.011,9.994818653,0.01577066287
644,4.043,10.01036269,0.01589648217
645,3.66,10.02590674,0.01439058243
646,3.333,10.04145078,0.01310486645
647,3.333,10.05699482,0.01310486645
648,3.333,10.07253886,0.01310486645
649,3.323,10.0880829,0.01306554792
650,2.667,10.10362694,0.01048625228
651,2.667,10.11917098,0.01048625228
652,2.667,10.13471503,0.01048625228
653,2.667,10.15025907,0.01048625228
654,2.663,10.16580311,0.01047052486
655,2.109,10.18134715,0.008292278234
656,2,10.19689119,0.007863706243
657,2,10.21243523,0.007863706243
658,2,10.22797927,0.007863706243
659,2,10.24352332,0.007863706243
