Distance_(pixels),Gray_Value,Distance_(cm),Relative_Gray_Value
208,11.692,3.233160622,0.04610173769
209,12.097,3.248704663,0.04769865898
210,12.886,3.264248705,0.05080969824
211,12.757,3.279792746,0.05030104924
212,12.852,3.295336788,0.05067563571
213,13.318,3.310880829,0.05251308095
214,13.094,3.32642487,0.05162984547
215,12.844,3.341968912,0.05064409159
216,12.601,3.357512953,0.04968593881
217,12.842,3.373056995,0.05063620556
218,12.973,3.388601036,0.05115274059
219,12.95,3.404145078,0.05106205124
220,12.805,3.419689119,0.05049031398
221,13.095,3.435233161,0.05163378849
222,13.526,3.450777202,0.05333322819
223,13.215,3.466321244,0.05210695035
224,12.932,3.481865285,0.05099107696
225,12.619,3.497409326,0.04975691309
226,13.323,3.512953368,0.05253279603
227,14.062,3.528497409,0.05544668452
228,13.24,3.544041451,0.05220552574
229,12.503,3.559585492,0.04929952329
230,13.639,3.575129534,0.05377878894
231,14.343,3.590673575,0.05655467188
232,14.21,3.606217617,0.05603025082
233,14.054,3.621761658,0.05541514039
234,13.667,3.637305699,0.05388919338
235,13.667,3.652849741,0.05388919338
236,13.651,3.668393782,0.05382610513
237,13.46,3.683937824,0.05307298916
238,13.616,3.699481865,0.05368809958
239,13.091,3.715025907,0.05161801643
240,13.527,3.730569948,0.0533371712
241,14.466,3.74611399,0.05703966279
242,15.229,3.761658031,0.06004818365
243,15.379,3.777202073,0.06063963598
244,15.984,3.792746114,0.06302516038
245,16,3.808290155,0.06308824863
246,15.25,3.823834197,0.06013098698
247,14.852,3.839378238,0.05856166679
248,15.073,3.85492228,0.05943307323
249,15.612,3.870466321,0.0615583586
250,15.779,3.886010363,0.0622168422
251,15.144,3.901554404,0.05971302733
252,15.278,3.917098446,0.06024139141
253,15.293,3.932642487,0.06030053664
254,15.323,3.948186528,0.06041882711
255,15.333,3.96373057,0.06045825727
256,15.333,3.979274611,0.06045825727
257,15.243,3.994818653,0.06010338587
258,15.379,4.010362694,0.06063963598
259,17.731,4.025906736,0.06991360853
260,19.124,4.041450777,0.07540622918
261,21.655,4.056994819,0.08538600151
262,23.404,4.07253886,0.09228233568
263,23.387,4.088082902,0.09221530442
264,25.002,4.103626943,0.09858327452
265,27.933,4.119170984,0.1101402531
266,28.954,4.134715026,0.1141660719
267,27.714,4.150259067,0.1092767327
268,27.084,4.165803109,0.1067926329
269,27.699,4.18134715,0.1092175874
270,28.458,4.196891192,0.1122103362
271,31.55,4.212435233,0.1244021403
272,37.864,4.227979275,0.1492983404
273,43.125,4.243523316,0.1700425451
274,47.423,4.259067358,0.1869896259
275,55.399,4.274611399,0.2184391179
276,63.614,4.29015544,0.2508309905
277,60.28,4.305699482,0.2376849767
278,61.078,4.321243523,0.2408315031
279,57.922,4.336787565,0.2283873461
280,58.678,4.352331606,0.2313682658
281,60.996,4.367875648,0.2405081758
282,56.721,4.383419689,0.2236517844
283,58.939,4.398963731,0.2323973929
284,55.449,4.414507772,0.2186362686
285,54.102,4.430051813,0.2133250267
286,52.192,4.445595855,0.205793867
287,53.068,4.461139896,0.2092479486
288,54.867,4.476683938,0.2163414336
289,57.735,4.492227979,0.2276500022
290,67.076,4.507772021,0.2644817103
291,63.752,4.523316062,0.2513751267
292,69.527,4.538860104,0.2741460414
293,76.893,4.554404145,0.3031902939
294,78.12,4.569948187,0.3080283739
295,76.388,4.585492228,0.301199071
296,77.037,4.601036269,0.3037580881
297,76.593,4.616580311,0.3020073892
298,76.749,4.632124352,0.3026224996
299,76.456,4.647668394,0.3014671961
300,76.755,4.663212435,0.3026461577
301,77.9,4.678756477,0.3071609105
302,79.384,4.694300518,0.3130123456
303,81.239,4.70984456,0.3203266394
304,85.242,,
305,83.836,,
306,84.518,,
307,86.063,,
308,88.24,,
309,89.38,,
310,90.417,,
311,93.168,,
312,93.229,,
313,87.416,,
314,91.594,,
315,92.903,,
316,91.741,,
317,91.349,,
318,89.039,,
319,89.441,,
320,90.91,,
321,93.318,,
322,101.692,,
323,103.664,,
324,103.521,,
325,115.305,,
326,130.658,,
327,123.93,,
328,112.719,,
329,112.427,,
330,110.29,,
331,117.709,,
332,125.408,,
333,138.541,,
334,151.2,,
335,162.754,,
336,163.436,,
337,179.39,,
338,180.635,,
339,193.877,,
340,205.888,,
341,215.421,,
342,232.614,,
343,246.629,,
344,252.028,,
345,252.479,,
346,252.321,,
347,252.786,,
348,253.613,,
349,253.281,,
350,252.857,,
351,252.292,,
352,252.078,,
353,252.411,,
354,253.147,,
355,253.461,,
356,251.552,,
357,247.53,,
358,243.664,,
359,234.004,,
