Distance_(pixels),Gray_Value,Distance_(cm),Relative_Gray_Value
220,108.739,3.419689119,0.4275457766
221,92.779,3.435233161,0.3647934008
222,97.883,3.450777202,0.3848615791
223,97.673,3.466321244,0.38403589
224,99.957,3.481865285,0.3930162425
225,104.787,3.497409326,0.4120070931
226,91.307,3.512953368,0.359005713
227,90.714,3.528497409,0.3566741241
228,88.249,3.544041451,0.3469821061
229,83.403,3.559585492,0.3279283459
230,81.375,3.575129534,0.3199545478
231,77.922,3.590673575,0.3063778589
232,71.936,3.606217617,0.2828417862
233,61.038,3.621761658,0.2399924508
234,45.542,3.637305699,0.1790644549
235,35.286,3.652849741,0.1387393693
236,26.766,3.668393782,0.1052399807
237,20.326,3.683937824,0.07991884655
238,19.248,3.699481865,0.07568030889
239,22.054,3.715025907,0.08671308875
240,27.299,3.730569948,0.1073356584
241,37.783,3.74611399,0.1485572065
242,52.13,3.761658031,0.2049675032
243,68.427,3.777202073,0.2690449136
244,76.361,3.792746114,0.3002402362
245,84.745,3.808290155,0.3332048928
246,96.439,3.823834197,0.3791839832
247,93.178,3.839378238,0.3663622102
248,101.85,3.85492228,0.4004592404
249,109.026,3.870466321,0.4286742184
250,101.494,3.886010363,0.3990595007
251,109.861,3.901554404,0.4319573158
252,121.638,3.917098446,0.47826275
253,127.358,3.932642487,0.5007529499
254,147.586,3.948186528,0.5802864748
255,148.173,3.96373057,0.5825944726
256,148.557,3.979274611,0.5841043042
257,135.409,3.994818653,0.5324082994
258,132.659,4.010362694,0.5215957033
259,140.727,4.025906736,0.5533178943
260,146.383,4.041450777,0.5755564555
261,135.362,4.056994819,0.5322235023
262,132.214,4.07253886,0.5198460286
263,142.776,4.088082902,0.5613742613
264,147.807,4.103626943,0.5811554144
265,139.903,4.119170984,0.5500780473
266,133.34,4.134715026,0.5242732952
267,148.54,4.150259067,0.5840374627
268,144.31,4.165803109,0.567405724
269,134.378,4.18134715,0.5283545588
270,127.864,4.196891192,0.5027424676
271,159.186,4.212435233,0.625895971
272,145.782,4.227979275,0.5731934118
273,117.957,4.243523316,0.4637895987
274,115.727,4.259067358,0.4550215662
275,131.23,4.274611399,0.5159770852
276,126.377,4.29015544,0.496895802
277,123.791,4.305699482,0.4867280298
278,111.357,4.321243523,0.4378393681
279,94.128,4.336787565,0.3700974706
280,91.078,4.352331606,0.3581053186
281,80.784,4.367875648,0.3176308226
282,65.905,4.383419689,0.25912878
283,47.492,4.398963731,0.1867315685
284,46.414,4.414507772,0.1824930308
285,75.933,4.430051813,0.2985574031
286,95.13,4.445595855,0.3740371875
287,106.734,4.461139896,0.4196624111
288,102.135,4.476683938,0.4015798186
289,130.872,4.492227979,0.5145694817
290,153.55,4.507772021,0.6037360468
291,157.175,4.523316062,0.6179890144
292,151.872,4.538860104,0.5971383973
293,168.868,4.554404145,0.663964173
294,175.624,4.569948187,0.6905277726
295,184.083,4.585492228,0.7237873182
296,185.739,4.601036269,0.730298467
297,195.246,4.616580311,0.7676785946
298,207.418,4.632124352,0.8155371108
299,214.439,4.647668394,0.8431426516
300,215.658,4.663212435,0.8479355805
301,224.181,4.678756477,0.8814467647
302,237.055,4.694300518,0.9320654418
303,247.219,4.70984456,0.9720287969
304,250.65,4.725388601,0.985518985
305,253.764,4.740932642,0.9977627756
306,253.751,4.756476684,0.9977116615
307,252.445,4.772020725,0.9925766613
308,253.333,4.787564767,0.9960681469
309,253.333,4.803108808,0.9960681469
310,253.333,4.81865285,0.9960681469
311,253.456,4.834196891,0.9965517648
312,253.431,4.849740933,0.9964534685
313,253.405,4.865284974,0.9963512403
314,253.38,4.880829016,0.996252944
315,253.355,4.896373057,0.9961546476
316,253.339,4.911917098,0.996091738
317,253.377,4.92746114,0.9962411484
318,253.415,4.943005181,0.9963905588
319,253.453,4.958549223,0.9965399693
320,253.158,4.974093264,0.9953800726
321,253.196,4.989637306,0.995529483
322,252.979,5.005181347,0.9946762709
323,253.029,5.020725389,0.9948728635
324,254,5.03626943,0.9986906929
325,254,5.051813472,0.9986906929
326,254,5.067357513,0.9986906929
327,254,5.082901554,0.9986906929
328,254,5.098445596,0.9986906929
329,254,5.113989637,0.9986906929
330,254,5.129533679,0.9986906929
331,254,5.14507772,0.9986906929
332,253.614,5.160621762,0.9971729976
333,253.652,5.176165803,0.997322408
334,253.92,5.191709845,0.9983761447
335,253.971,5.207253886,0.9985766692
336,254.099,5.222797927,0.9990799464
337,254.137,5.238341969,0.9992293568
338,254.281,5.25388601,0.9997955436
339,254.293,5.269430052,0.9998427259
340,253.082,5.284974093,0.9950812517
341,253.044,5.300518135,0.9949318413
342,253.006,5.316062176,0.9947824309
343,253,5.331606218,0.9947588398
344,253,5.347150259,0.9947588398
345,253.405,5.362694301,0.9963512403
346,253.431,5.378238342,0.9964534685
347,253.456,5.393782383,0.9965517648
348,253.815,5.409326425,0.9979633001
349,254.333,5.424870466,1
350,253.596,5.440414508,0.9971022242
351,252.672,5.455958549,0.993469192
352,253.29,5.471502591,0.9958990772
353,253.725,5.487046632,0.9976094333
354,251.467,5.502590674,0.988731309
355,248.715,5.518134715,0.9779108492
356,242.144,5.533678756,0.9520746423
357,235.404,5.549222798,0.9255739523
358,232.25,5.564766839,0.9131728875
359,225.815,5.580310881,0.8878714127
360,211.855,5.595854922,0.8329827431
361,204.709,5.611398964,0.8048857207
362,197.318,5.626943005,0.7758253943
363,188.401,5.642487047,0.74076506
364,194.121,5.658031088,0.7632552598
365,180.659,5.67357513,0.7103246531
366,159.119,5.689119171,0.6256325369
367,170.477,5.704663212,0.6702905246
368,161.819,5.720207254,0.6362485403
369,156.109,5.735751295,0.613797659
370,134.499,5.751295337,0.528830313
371,119.539,5.766839378,0.4700097903
372,105.316,5.78238342,0.4140870434
373,90.188,5.797927461,0.3546059693
374,88.096,5.813471503,0.3463805326
375,67.327,5.829015544,0.2647198751
376,39.571,5.844559585,0.1555873599
377,40.364,5.860103627,0.1587053194
378,53.83,5.875647668,0.2116516535
379,65.795,5.89119171,0.2586962761
380,84.001,5.906735751,0.3302795941
381,84.614,5.922279793,0.33268982
382,88.751,5.937823834,0.3489558964
383,106.896,5.953367876,0.4202993713
384,115.452,5.968911917,0.4539403066
385,119.397,5.984455959,0.4694514672
386,121.554,6,0.4779324744
387,123.038,6.015544041,0.4837673444
388,118.742,6.031088083,0.4668761034
389,130.757,6.046632124,0.5141173186
390,134.035,6.062176166,0.5270059332
391,124.337,6.077720207,0.4888748216
392,119.085,6.093264249,0.468224729
393,130.356,6.10880829,0.5125406455
394,135.979,6.124352332,0.5346494556
395,133.417,6.139896373,0.5245760479
396,127.216,6.155440415,0.5001946267
397,131.584,6.170984456,0.5173689612
398,124.256,6.186528497,0.4885563415
399,125.713,6.202072539,0.4942850515
400,138.695,6.21761658,0.5453283687
401,123.569,6.233160622,0.4858551584
402,132.4,6.248704663,0.5205773533
403,105.308,6.264248705,0.4140555885
404,119.826,6.279792746,0.4711382322
405,128.824,6.295336788,0.5065170465
406,116.241,6.310880829,0.4570425387
407,88.594,6.32642487,0.3483385955
408,108.175,6.341968912,0.4253282114
409,107.785,6.357512953,0.4237947887
410,91.963,6.373056995,0.3615850086
411,91.359,6.388601036,0.3592101693
412,95.284,6.404145078,0.3746426928
413,91.727,6.419689119,0.3606570913
414,80.686,6.435233161,0.317245501
415,67.418,6.450777202,0.2650776738
416,51.686,6.466321244,0.2032217604
417,37.084,6.481865285,0.1458088412
418,27.763,6.497409326,0.1091600382
419,26.268,6.512953368,0.1032819178
420,28.177,6.528497409,0.1107878254
421,25.991,6.544041451,0.1021927945
422,27.223,6.559585492,0.1070368375
423,35.619,6.575129534,0.1400486763
424,48.255,6.590673575,0.1897315724
425,59.726,6.606217617,0.2348338595
426,66.075,6.621761658,0.259797195
427,67.45,6.637305699,0.2652034931
428,85.78,6.652849741,0.3372743608
429,91.265,6.668393782,0.3588405752
430,92.329,6.683937824,0.3630240669
431,93.456,6.699481865,0.3674552653
432,92.849,6.715025907,0.3650686305
433,91.106,6.730569948,0.3582154105
434,90.369,6.74611399,0.3553176348
435,86.667,6.761658031,0.3407619145
436,93.392,6.777202073,0.3672036267
437,97.402,6.792746114,0.3829703578
438,98.492,6.808290155,0.3872560777
439,98.471,6.823834197,0.3871735087
440,98.739,6.839378238,0.3882272454
441,97.014,6.85492228,0.3814447987
442,93.171,6.870466321,0.3663346872
443,94.434,6.886010363,0.3713006177
444,100.329,6.901554404,0.3944788918
445,102.653,6.917098446,0.4036165185
446,93.365,6.932642487,0.3670974667
447,85.05,6.948186528,0.334404108
448,84.596,6.96373057,0.3326190467
449,85.351,6.979274611,0.3355875958
450,82.569,6.994818653,0.3246491804
451,78.486,7.010362694,0.3085954241
452,86.281,7.025906736,0.3392442192
453,75.343,7.041450777,0.2962376097
454,70.091,7.056994819,0.2755875172
455,70.55,7.07253886,0.2773922377
456,66.13,7.088082902,0.2600134469
457,58.854,7.103626943,0.2314052836
458,46.858,7.119170984,0.1842387736
459,32.673,7.134715026,0.128465437
460,26.902,7.150259067,0.1057747127
461,25.767,7.165803109,0.1013120594
462,23.674,7.18134715,0.0930826908
463,19.667,7.196891192,0.07732775534
464,14.172,7.212435233,0.05572222244
465,13.334,7.227979275,0.05242732952
466,15.077,7.243523316,0.05928054952
467,14.41,7.259067358,0.05665800348
468,19.604,7.274611399,0.0770800486
469,22.426,7.29015544,0.08817573811
470,25.571,7.305699482,0.1005414162
471,25.543,7.321243523,0.1004313243
472,30.111,7.336787565,0.1183920293
473,35.029,7.352331606,0.137728883
474,40.306,7.367875648,0.1584772719
475,48.717,7.383419689,0.1915480885
476,50.312,7.398963731,0.1978193943
477,52.503,7.414507772,0.2064340844
478,56.152,7.430051813,0.2207814165
479,59.738,7.445595855,0.2348810418
480,63.131,7.461139896,0.2482218194
481,61.175,7.476683938,0.2405311147
482,58.394,7.492227979,0.2295966312
483,61.496,7.507772021,0.2417932396
484,63.314,7.523316062,0.2489413485
485,63.913,7.538860104,0.2512965286
486,63.318,7.554404145,0.248957076
487,62.659,7.569948187,0.2463659848
488,61.792,7.585492228,0.2429570681
489,60.439,7.601036269,0.2376372708
490,57.745,7.616580311,0.2270448585
491,54.333,7.632124352,0.2136293757
492,50.585,7.647668394,0.1988927902
493,48.076,7.663212435,0.1890277707
494,46.052,7.678756477,0.1810697
495,41.807,7.694300518,0.1643789835
496,38.047,7.70984456,0.1495952157
497,33.433,7.725388601,0.1314536454
498,30.211,7.740932642,0.1187852147
499,28.191,7.756476684,0.1108428714
500,25.338,7.772020725,0.0996252944
501,21.012,7.787564767,0.08261609779
502,17.073,7.803108808,0.06712852835
503,15.518,7.81865285,0.06101449674
504,15.582,7.834196891,0.06126613534
505,14.832,7.849740933,0.0583172455
506,13.675,7.865284974,0.05376809144
507,12.526,7.880829016,0.0492503922
508,13.502,7.896373057,0.05308788085
509,12.119,7.911917098,0.04765012798
510,12.044,7.92746114,0.047355239
511,12.553,7.943005181,0.04935655224
512,12.969,7.958549223,0.05099220314
513,13,7.974093264,0.05111409058
514,13.176,7.989637306,0.05180609673
515,13.522,8.005181347,0.05316651791
516,14.272,8.020725389,0.05611540775
517,15.762,8.03626943,0.0619738689
518,16.745,8.051813472,0.06583888052
519,18.885,8.067357513,0.0742530462
520,21.387,8.082901554,0.08409054271
521,22.556,8.098445596,0.08868687901
522,23.668,8.113989637,0.09305909968
523,25,8.129533679,0.09829632804
524,25.091,8.14507772,0.09865412668
525,25.053,8.160621762,0.09850471626
526,25.359,8.176165803,0.09970786331
527,25.924,8.191709845,0.1019293603
528,25.797,8.207253886,0.101430015
529,24.77,8.222797927,0.09739200182
530,24.014,8.238341969,0.09441952086
531,23.926,8.25388601,0.09407351779
532,23.624,8.269430052,0.09288609815
533,22.748,8.284974093,0.08944179481
534,22.897,8.300518135,0.09002764093
535,23.789,8.316062176,0.09353485391
536,25.027,8.331606218,0.09840248808
537,24.195,8.347150259,0.09513118628
538,19.294,8.362694301,0.07586117413
539,14.493,8.378238342,0.05698434729
540,12.644,8.393782383,0.04971435087
541,12.297,8.409326425,0.04834999784
542,11.272,8.424870466,0.04431984839
543,10.123,8.440414508,0.03980214915
544,10.11,8.455958549,0.03975103506
545,9.098,8.471502591,0.0357719997
546,7.255,8.487046632,0.0285255944
547,6.478,8.502590674,0.02547054452
548,6.214,8.518134715,0.0244325353
549,5.953,8.533678756,0.02340632163
550,4.598,8.549222798,0.01807866065
551,4.623,8.564766839,0.01817695698
552,4.018,8.580310881,0.01579818584
553,4.989,8.595854922,0.01961601522
554,4.951,8.611398964,0.01946660481
555,4.609,8.626943005,0.01812191104
556,5.292,8.642487047,0.02080736672
557,6.512,8.658031088,0.02560422753
558,6.798,8.67357513,0.02672873752
559,8.284,8.689119171,0.03257147126
560,8.688,8.704663212,0.03415993992
561,9.494,8.720207254,0.03732901354
562,10.511,8.735751295,0.04132770816
563,10.958,8.751295337,0.04308524651
564,14.19,8.766839378,0.0557929958
565,14.489,8.78238342,0.05696861988
566,15.315,8.797927461,0.06021633056
567,15.649,8.813471503,0.0615295695
568,15.484,8.829015544,0.06088081374
569,16.399,8.844559585,0.06447845934
570,17.03,8.860103627,0.06695945866
571,17.815,8.875647668,0.07004596336
572,17.469,8.89119171,0.06868554218
573,17.355,8.906735751,0.06823731093
574,17.78,8.922279793,0.0699083485
575,17.871,8.937823834,0.07026614714
576,17.898,8.953367876,0.07037230717
577,17.822,8.968911917,0.07007348633
578,17.785,8.984455959,0.06992800777
579,17.671,9,0.06947977651
580,13.557,9.015544041,0.05330413277
581,13.443,9.031088083,0.05285590151
582,12.442,9.046632124,0.04892011654
583,12.366,9.062176166,0.0486212957
584,12.164,9.077720207,0.04782706137
585,10.396,9.093264249,0.04087554505
586,10.119,9.10880829,0.03978642174
587,9.294,9.124352332,0.03654264291
588,8.752,9.139896373,0.03441157852
589,8.486,9.155440415,0.03336570559
590,7.334,9.170984456,0.02883621079
591,6.485,9.186528497,0.02549806749
592,5.682,9.202072539,0.02234078944
593,4.939,9.21761658,0.01941942257
594,4.098,9.233160622,0.01611273409
595,3.262,9.248704663,0.01282570488
596,4.356,9.264248705,0.0171271522
597,3.667,9.279792746,0.0144181054
598,3.667,9.295336788,0.0144181054
599,3.667,9.310880829,0.0144181054
600,2.87,9.32642487,0.01128441846
601,2.832,9.341968912,0.01113500804
602,3.667,9.357512953,0.0144181054
603,3.667,9.373056995,0.0144181054
604,3.052,9.388601036,0.01200001573
605,3.014,9.404145078,0.01185060531
606,2.992,9.419689119,0.01176410454
607,2.979,9.435233161,0.01171299045
608,2.967,9.450777202,0.01166580821
609,2.954,9.466321244,0.01161469412
610,2.941,9.481865285,0.01156358003
611,2.929,9.497409326,0.01151639779
612,3.414,9.512953368,0.01342334656
613,3.376,9.528497409,0.01327393614
614,3.338,9.544041451,0.01312452572
615,3.3,9.559585492,0.0129751153
616,3.262,9.575129534,0.01282570488
617,3.224,9.590673575,0.01267629446
618,3.186,9.606217617,0.01252688405
619,3.148,9.621761658,0.01237747363
620,3.11,9.637305699,0.01222806321
621,3.072,9.652849741,0.01207865279
622,3.034,9.668393782,0.01192924237
623,2.996,9.683937824,0.01177983195
624,2.958,9.699481865,0.01163042153
625,2.92,9.715025907,0.01148101112
626,2.882,9.730569948,0.0113316007
627,2.844,9.74611399,0.01118219028
628,3.573,9.761658031,0.0140485112
629,2.701,9.777202073,0.01061993528
630,2.688,9.792746114,0.01056882119
631,2.667,9.808290155,0.01048625228
632,2.659,9.823834197,0.01045479745
633,1.05,9.839378238,0.004128445778
634,1.088,9.85492228,0.004277856196
635,1,9.870466321,0.003931853122
636,1.667,9.886010363,0.006554399154
637,1.667,9.901554404,0.006554399154
638,1.667,9.917098446,0.006554399154
639,1.667,9.932642487,0.006554399154
640,1.667,9.948186528,0.006554399154
641,1.667,9.96373057,0.006554399154
642,1.667,9.979274611,0.006554399154
643,1.667,9.994818653,0.006554399154
644,1.667,10.01036269,0.006554399154
645,1.667,10.02590674,0.006554399154
646,1.667,10.04145078,0.006554399154
647,1.667,10.05699482,0.006554399154
648,1.667,10.07253886,0.006554399154
649,1,10.0880829,0.003931853122
650,1,10.10362694,0.003931853122
651,1,10.11917098,0.003931853122
652,1,10.13471503,0.003931853122
653,1,10.15025907,0.003931853122
654,1,10.16580311,0.003931853122
655,1,10.18134715,0.003931853122
656,1,10.19689119,0.003931853122
657,1,10.21243523,0.003931853122
658,1,10.22797927,0.003931853122
