Distance_(pixels),Gray_Value,Distance_(cm),Relative_Gray_Value
178,13.534,2.766839378,0.05313681532
179,11.156,2.78238342,0.0438003777
180,13.474,2.797927461,0.05290124499
181,18.629,2.813471503,0.07314066297
182,24.899,2.829015544,0.09775776302
183,35.271,2.844559585,0.1384800217
184,57.056,2.860103627,0.2240116843
185,73.132,2.875647668,0.2871288295
186,74.963,2.89119171,0.2943176509
187,79.177,2.906735751,0.3108625408
188,69.18,2.922279793,0.2716125967
189,62.067,2.937823834,0.2436857335
190,69.044,2.953367876,0.2710786373
191,84.181,2.968911917,0.3305091068
192,92.801,2.984455959,0.3643527116
193,92.89,3,0.3647021409
194,99.132,3.015544041,0.3892093082
195,91.69,3.031088083,0.3599907342
196,94.378,3.046632124,0.3705442853
197,84.377,3.062176166,0.3312786365
198,85.978,3.077720207,0.3375644383
199,89.414,3.093264249,0.3510547662
200,94.174,3.10880829,0.3697433461
201,107.687,3.124352332,0.4227977118
202,113.657,3.139896373,0.4462369602
203,95.144,3.155440415,0.3735517332
204,93.134,3.170984456,0.365660127
205,86.983,3.186528497,0.3415102414
206,84.903,3.202072539,0.3333438031
207,91.636,3.21761658,0.3597787209
208,110.166,3.233160622,0.4325306929
209,110.296,3.248704663,0.4330410952
210,94.9,3.264248705,0.3725937472
211,103.204,3.279792746,0.4051966816
212,92.039,3.295336788,0.3613609684
213,81.234,3.310880829,0.3189386771
214,78.667,3.32642487,0.3088601929
215,82.596,3.341968912,0.3242861237
216,91.604,3.357512953,0.3596530834
217,94.454,3.373056995,0.3708426744
218,91.656,3.388601036,0.3598572444
219,87.921,3.404145078,0.345192991
220,82.052,3.419689119,0.322150286
221,72.591,3.435233161,0.2850047703
222,54.975,3.450777202,0.2158413198
223,36.537,3.466321244,0.1434505557
224,29.838,3.481865285,0.1171491278
225,29.425,3.497409326,0.1155276187
226,27.361,3.512953368,0.1074239991
227,23.813,3.528497409,0.09349393995
228,41.794,3.544041451,0.1640904433
229,62.59,3.559585492,0.2457391216
230,72.825,3.575129534,0.2859234946
231,84.291,3.590673575,0.3309409857
232,96.725,3.606217617,0.3797590115
233,102.628,3.621761658,0.4029352064
234,103.346,3.637305699,0.4057541981
235,97.21,3.652849741,0.3816632051
236,110.245,3.668393782,0.4328408605
237,101.293,3.683937824,0.3976937664
238,86.406,3.699481865,0.33924484
239,107.968,3.715025907,0.4239009662
240,129.636,3.730569948,0.5089732667
241,138.89,3.74611399,0.5453060648
242,165.332,3.761658031,0.6491219116
243,162.861,3.777202073,0.6394203399
244,132.124,3.792746114,0.5187415833
245,101.29,3.808290155,0.3976819879
246,88.025,3.823834197,0.3456013129
247,124.154,3.839378238,0.4874499904
248,164.005,3.85492228,0.643911881
249,163.874,3.870466321,0.6433975524
250,170.517,3.886010363,0.6694791147
251,171.974,3.901554404,0.6751995477
252,153.766,3.917098446,0.6037118033
253,117.327,3.932642487,0.4606460124
254,108.248,3.948186528,0.4250002945
255,126.597,3.96373057,0.4970416292
256,133.136,3.979274611,0.5227148696
257,148.245,3.994818653,0.5820354062
258,167.66,4.010362694,0.6582620406
259,158.503,4.025906736,0.6223100812
260,150.942,4.041450777,0.5926242928
261,105.034,4.056994819,0.4123815768
262,92.445,4.07253886,0.3629549943
263,99.848,4.088082902,0.3920204475
264,109.078,4.103626943,0.4282590174
265,124.946,4.119170984,0.4905595188
266,118.486,4.134715026,0.465196446
267,122.581,4.150259067,0.4812741214
268,105.45,4.165803109,0.4140148645
269,91.579,4.18134715,0.3595549291
270,84.664,4.196891192,0.332405448
271,75.951,4.212435233,0.2981967091
272,69.805,4.227979275,0.2740664544
273,68.268,4.243523316,0.2680319276
274,66.463,4.259067358,0.2609451867
275,76.396,4.274611399,0.2999438557
276,93.826,4.29015544,0.3683770382
277,96.905,4.305699482,0.3804657226
278,101.71,4.321243523,0.3993309802
279,133.765,4.336787565,0.5251844319
280,160.38,4.352331606,0.6296795066
281,178.306,4.367875648,0.7000600704
282,179.657,4.383419689,0.7053643292
283,183.53,4.398963731,0.7205703943
284,177.833,4.414507772,0.698202991
285,167.148,4.430051813,0.6562518404
286,157.73,4.445595855,0.6192751501
287,193.327,4.461139896,0.7590351039
288,228.738,4.476683938,0.8980647897
289,233.048,4.492227979,0.9149865921
290,235.708,4.507772021,0.9254302103
291,239.315,4.523316062,0.9395919137
292,230.323,4.538860104,0.9042877727
293,223.306,4.554404145,0.876737822
294,224.91,4.569948187,0.8830354023
295,233.94,4.585492228,0.9184887378
296,242.524,4.601036269,0.9521910004
297,253.097,4.616580311,0.9937024197
298,252.808,4.632124352,0.9925677559
299,252.082,4.647668394,0.9897173549
300,253.526,4.663212435,0.9953867476
301,243.685,4.678756477,0.9567492864
302,245.233,4.694300518,0.9628270011
303,252.922,4.70984456,0.9930153396
304,252.333,4.725388601,0.9907028241
305,254,4.740932642,0.9972477532
306,251.648,4.756476684,0.9880133961
307,253.986,4.772020725,0.9971927868
308,253.574,4.787564767,0.9955752039
309,253.431,4.803108808,0.9950137612
310,252.208,4.81865285,0.9902120526
311,252.329,4.834196891,0.9906871194
312,252.115,4.849740933,0.9898469185
313,253.212,4.865284974,0.9941539295
314,253.413,4.880829016,0.9949430901
315,254,4.896373057,0.9972477532
316,254.195,4.911917098,0.9980133568
317,254.333,4.92746114,0.9985551686
318,254.701,4.943005181,1
319,254.69,4.958549223,0.9999568121
320,254.333,4.974093264,0.9985551686
321,254.333,4.989637306,0.9985551686
322,254.161,5.005181347,0.997879867
323,253.087,5.020725389,0.993663158
324,253.564,5.03626943,0.9955359421
325,254.19,5.051813472,0.997993726
326,253.529,5.067357513,0.9953985261
327,252.338,5.082901554,0.990722455
328,251.24,5.098445596,0.9864115178
329,252.18,5.113989637,0.9901021197
330,253.358,5.129533679,0.9947271507
331,253.434,5.14507772,0.9950255398
332,252.727,5.160621762,0.992249736
333,252.078,5.176165803,0.9897016502
334,250.891,5.191709845,0.9850412837
335,250.119,5.207253886,0.9820102787
336,250.271,5.222797927,0.9826070569
337,250.742,5.238341969,0.984456284
338,251.82,5.25388601,0.9886886977
339,253,5.269430052,0.993321581
340,251.434,5.284974093,0.9871731952
341,243.071,5.300518135,0.9543386167
342,236.773,5.316062176,0.9296115838
343,222.764,5.331606218,0.8746098366
344,229.874,5.347150259,0.9025249214
345,249.882,5.362694301,0.9810797759
346,253.286,5.378238342,0.9944444663
347,254.34,5.393782383,0.9985826518
348,248.467,5.409326425,0.9755242422
349,233.96,5.424870466,0.9185672612
350,217.612,5.440414508,0.8543821972
351,179.956,5.455958549,0.7065382547
352,195.355,5.471502591,0.7669973812
353,204.51,5.487046632,0.8029414883
354,226.804,5.502590674,0.8904715725
355,227.725,5.518134715,0.8940875772
356,218.367,5.533678756,0.8573464572
357,195.039,5.549222798,0.7657567108
358,178.512,5.564766839,0.7008688619
359,155.067,5.580310881,0.6088197534
360,119.436,5.595854922,0.4689263097
361,151.106,5.611398964,0.593268185
362,159.945,5.626943005,0.6279716216
363,147.994,5.642487047,0.581049937
364,146.652,5.658031088,0.5757810138
365,123.406,5.67357513,0.4845132135
366,117.854,5.689119171,0.4627151052
367,101.774,5.704663212,0.3995822553
368,97.13,5.720207254,0.3813491113
369,98.056,5.735751295,0.3849847468
370,80.025,5.751295337,0.3141919349
371,78.783,5.766839378,0.3093156289
372,74.841,5.78238342,0.2938386579
373,80.597,5.797927461,0.3164377054
374,90.946,5.813471503,0.3570696621
375,94.682,5.829015544,0.3717378416
376,105.205,5.844559585,0.4130529523
377,102.045,5.860103627,0.400646248
378,130.514,5.875647668,0.5124204459
379,141.12,5.89119171,0.5540614289
380,124.847,5.906735751,0.4901708278
381,116.322,5.922279793,0.4567002093
382,93.727,5.937823834,0.3679883471
383,86.271,5.953367876,0.3387148068
384,120.657,5.968911917,0.473720166
385,130.36,5.984455959,0.5118158154
386,133.992,6,0.526075673
387,158.662,6.015544041,0.6229343426
388,155.986,6.031088083,0.6124279057
389,142.781,6.046632124,0.560582801
390,123.125,6.062176166,0.4834099591
391,99.096,6.077720207,0.389067966
392,104.318,6.093264249,0.4095704375
393,118.85,6.10880829,0.4666255727
394,143.947,6.124352332,0.5651607179
395,135.876,6.139896373,0.5334725816
396,140.081,6.155440415,0.5499821359
397,126.513,6.170984456,0.4967118307
398,116.112,6.186528497,0.4558757131
399,87.533,6.202072539,0.3436696362
400,87.065,6.21761658,0.3418321875
401,105.305,6.233160622,0.4134455695
402,105.511,6.248704663,0.414254361
403,110.603,6.264248705,0.4342464301
404,122.116,6.279792746,0.4794484513
405,109.09,6.295336788,0.4283061315
406,90.202,6.310880829,0.3541485899
407,79.982,6.32642487,0.3140231094
408,74.956,6.341968912,0.2942901677
409,71.617,6.357512953,0.2811806785
410,86.875,6.373056995,0.3410862148
411,87.706,6.388601036,0.344348864
412,77.982,6.404145078,0.3061707649
413,76.201,6.419689119,0.2991782521
414,72.103,6.435233161,0.2830887982
415,49.736,6.450777202,0.1952721034
416,34.029,6.466321244,0.1336037157
417,34.111,6.481865285,0.1339256619
418,36,6.497409326,0.1413422012
419,31.308,6.512953368,0.122920601
420,37.62,6.528497409,0.1477026003
421,38.102,6.544041451,0.1495950153
422,45.772,6.559585492,0.1797087565
423,65.104,6.575129534,0.2556095186
424,79.568,6.590673575,0.3123976741
425,83.154,6.606217617,0.3264769278
426,86.302,6.621761658,0.3388365181
427,86.473,6.637305699,0.3395078936
428,86.667,6.652849741,0.340269571
429,84.364,6.668393782,0.3312275963
430,81.495,6.683937824,0.3199634081
431,79.307,6.699481865,0.3113729432
432,77.798,6.715025907,0.3054483492
433,83.689,6.730569948,0.32857743
434,93.153,6.74611399,0.3657347242
435,102.84,6.761658031,0.4037675549
436,98.942,6.777202073,0.3884633354
437,92.504,6.792746114,0.3631866385
438,85.174,6.808290155,0.3344077958
439,80.521,6.823834197,0.3161393163
440,78.717,6.839378238,0.3090565015
441,80.559,6.85492228,0.3162885108
442,88.524,6.870466321,0.3475604729
443,98.743,6.886010363,0.3876820272
444,93.894,6.901554404,0.3686440179
445,92.584,6.917098446,0.3635007322
446,84.597,6.932642487,0.3321423944
447,76.773,6.948186528,0.3014240227
448,75.648,6.96373057,0.2970070789
449,75.818,6.979274611,0.2976745282
450,80.097,6.994818653,0.3144746193
451,84.242,7.010362694,0.3307486033
452,80.341,7.025906736,0.3154326053
453,77.223,7.041450777,0.3031908002
454,70.442,7.056994819,0.2765674261
455,41.469,7.07253886,0.1628144373
456,24.209,7.088082902,0.09504870417
457,30.384,7.103626943,0.1192928179
458,26.926,7.119170984,0.1057161142
459,28.791,7.134715026,0.1130384254
460,29.057,7.150259067,0.1140827873
461,30.198,7.165803109,0.1185625498
462,25.333,7.18134715,0.09946172178
463,21.4,7.196891192,0.0840200863
464,20.05,7.212435233,0.07871975375
465,18.431,7.227979275,0.07236328087
466,18.38,7.243523316,0.07216304608
467,19.667,7.259067358,0.07721602978
468,21.352,7.274611399,0.08383163003
469,26.393,7.29015544,0.1036234644
470,28.035,7.305699482,0.1100702392
471,29.597,7.321243523,0.1162029203
472,32.159,7.336787565,0.1262617736
473,40.597,7.352331606,0.1593908151
474,52.333,7.367875648,0.2054683727
475,70.307,7.383419689,0.2760373929
476,72.555,7.398963731,0.2848634281
477,67.321,7.414507772,0.2643138425
478,63.78,7.430051813,0.2504112665
479,61.745,7.445595855,0.242421506
480,52.333,7.461139896,0.2054683727
481,56.966,7.476683938,0.2236583288
482,77.771,7.492227979,0.3053423426
483,79.333,7.507772021,0.3114750237
484,79.521,7.523316062,0.312213144
485,82.62,7.538860104,0.3243803519
486,72.558,7.554404145,0.2848752066
487,47.366,7.569948187,0.1859670751
488,32.658,7.585492228,0.1282209336
489,40.586,7.601036269,0.1593476272
490,62.854,7.616580311,0.246775631
491,79.609,7.632124352,0.3125586472
492,79.146,7.647668394,0.3107408294
493,77.929,7.663212435,0.3059626778
494,72.262,7.678756477,0.2837130596
495,52.246,7.694300518,0.2051267957
496,31.659,7.70984456,0.1242986875
497,25.385,7.725388601,0.09966588274
498,31.576,7.740932642,0.1239728152
499,51.217,7.756476684,0.2010867645
500,57.787,7.772020725,0.2268817162
501,54.885,7.787564767,0.2154879643
502,41.135,7.803108808,0.1615030958
503,27.789,7.81865285,0.1091044008
504,20.178,7.834196891,0.0792223038
505,15.986,7.849740933,0.0627637897
506,15.34,7.865284974,0.06022748242
507,13.333,7.880829016,0.0523476547
508,13.667,7.896373057,0.05365899623
509,13.667,7.911917098,0.05365899623
510,14.159,7.92746114,0.05559067299
511,14.17,7.943005181,0.05563386088
512,13.667,7.958549223,0.05365899623
513,13.07,7.974093264,0.0513150714
514,12.731,7.989637306,0.049984099
515,11.333,8.005181347,0.04449531019
516,11.333,8.020725389,0.04449531019
517,11.906,8.03626943,0.04674500689
518,11.958,8.051813472,0.04694916785
519,13.631,8.067357513,0.05351765403
520,16.333,8.082901554,0.06412617147
521,19.333,8.098445596,0.07590468824
522,21.667,8.113989637,0.08506837429
523,29.1,8.129533679,0.1142516127
524,30.224,8.14507772,0.1186646303
525,29.977,8.160621762,0.1176948657
526,24.733,8.176165803,0.09710601843
527,22.039,8.191709845,0.08652891037
528,23.302,8.207253886,0.09148766593
529,27.624,8.222797927,0.1084565824
530,31.117,8.238341969,0.1221707021
531,38.255,8.25388601,0.1501957197
532,38.641,8.269430052,0.1517112222
533,38.128,8.284974093,0.1496970958
534,35.262,8.300518135,0.1384446861
535,28.389,8.316062176,0.1114601042
536,25.456,8.331606218,0.09994464097
537,24.598,8.347150259,0.09657598517
538,23.188,8.362694301,0.09104008229
539,30.118,8.378238342,0.118248456
540,30.255,8.393782383,0.1187863416
541,29.539,8.409326425,0.1159752023
542,28.238,8.424870466,0.1108672522
543,23.536,8.440414508,0.09240639024
544,18.975,8.455958549,0.07449911857
545,16.014,8.471502591,0.06287372252
546,14.688,8.487046632,0.05766761811
547,14.706,8.502590674,0.05773828921
548,15.389,8.518134715,0.06041986486
549,16.407,8.533678756,0.06441670822
550,16.039,8.549222798,0.06297187683
551,14.333,8.564766839,0.05627382696
552,11.361,8.580310881,0.04460524301
553,7.842,8.595854922,0.03078904284
554,5.672,8.611398964,0.02226924904
555,5.17,8.626943005,0.02029831057
556,5.526,8.642487047,0.02169602789
557,6.544,8.658031088,0.02569287125
558,6.561,8.67357513,0.02575961618
559,7.578,8.689119171,0.02975253336
560,7.595,8.704663212,0.02981927829
561,7.388,8.720207254,0.02900656063
562,7.79,8.735751295,0.03058488188
563,8,8.751295337,0.03140937806
564,7.336,8.766839378,0.02880239968
565,7.319,8.78238342,0.02873565475
566,7.767,8.797927461,0.03049457992
567,9,8.813471503,0.03533555031
568,9,8.829015544,0.03533555031
569,9,8.844559585,0.03533555031
570,9.156,8.860103627,0.03594803318
571,9.406,8.875647668,0.03692957625
572,10.199,8.89119171,0.04004303085
573,11.182,8.906735751,0.04390245818
574,10.165,8.922279793,0.03990954099
575,10.049,8.937823834,0.03945410501
576,10.044,8.953367876,0.03943447415
577,10.114,8.968911917,0.03970930621
578,11.097,8.984455959,0.04356873353
579,13.921,9,0.05465624399
580,13.313,9.015544041,0.05226913126
581,14.273,9.031088083,0.05603825662
582,13.333,9.046632124,0.0523476547
583,12.004,9.062176166,0.04712977177
584,10.665,9.077720207,0.04187262712
585,9.31,9.093264249,0.03655266371
586,8.946,9.10880829,0.03512353701
587,9,9.124352332,0.03533555031
588,9.692,9.139896373,0.03805246151
589,10.395,9.155440415,0.04081256061
590,11.182,9.170984456,0.04390245818
591,11.21,9.186528497,0.044012391
592,10.381,9.202072539,0.0407575942
593,8.827,9.21761658,0.03465632251
594,7.57,9.233160622,0.02972112398
595,5.667,9.248704663,0.02224961818
596,4.879,9.264248705,0.01915579444
597,4,9.279792746,0.01570468903
598,3.333,9.295336788,0.01308593213
599,3.333,9.310880829,0.01308593213
600,3.333,9.32642487,0.01308593213
601,4,9.341968912,0.01570468903
602,4,9.357512953,0.01570468903
603,3.667,9.373056995,0.01439727367
604,3.667,9.388601036,0.01439727367
605,3.667,9.404145078,0.01439727367
606,3.667,9.419689119,0.01439727367
607,3.667,9.435233161,0.01439727367
608,3.667,9.450777202,0.01439727367
609,3.667,9.466321244,0.01439727367
610,3.667,9.481865285,0.01439727367
611,3.667,9.497409326,0.01439727367
612,3.667,9.512953368,0.01439727367
613,3.667,9.528497409,0.01439727367
614,3.667,9.544041451,0.01439727367
615,3.667,9.559585492,0.01439727367
616,3.667,9.575129534,0.01439727367
617,3.667,9.590673575,0.01439727367
618,3.667,9.606217617,0.01439727367
619,3.667,9.621761658,0.01439727367
620,3.667,9.637305699,0.01439727367
621,3.667,9.652849741,0.01439727367
622,3.667,9.668393782,0.01439727367
623,3.667,9.683937824,0.01439727367
624,3.667,9.699481865,0.01439727367
625,3.667,9.715025907,0.01439727367
626,3.667,9.730569948,0.01439727367
627,3.171,9.74611399,0.01244989223
628,3.667,9.761658031,0.01439727367
629,3.667,9.777202073,0.01439727367
630,3.667,9.792746114,0.01439727367
631,3.667,9.808290155,0.01439727367
632,3.667,9.823834197,0.01439727367
633,3.667,9.839378238,0.01439727367
634,3.091,9.85492228,0.01213579845
635,3,9.870466321,0.01177851677
636,3.667,9.886010363,0.01439727367
637,3.667,9.901554404,0.01439727367
638,3.667,9.917098446,0.01439727367
639,3.034,9.932642487,0.01191200663
640,3,9.948186528,0.01177851677
641,3.011,9.96373057,0.01182170467
642,3.667,9.979274611,0.01439727367
