Distance_(pixels),Gray_Value,Distance_(cm),Relative_Gray_Value
73,10.796,1.134715026,0.04234605624
74,14.983,1.150259067,0.05876907749
75,18.573,1.165803109,0.07285043558
76,24.162,1.18134715,0.09477263902
77,31.523,1.196891192,0.1236453067
78,40.326,1.212435233,0.1581740519
79,47.732,1.227979275,0.1872232268
80,50.456,1.243523316,0.1979078004
81,48.447,1.259067358,0.1900277313
82,46.107,1.274611399,0.180849353
83,46.495,1.29015544,0.1823712379
84,45.155,1.305699482,0.1771152436
85,42.625,1.321243523,0.1671916124
86,39.8,1.336787565,0.1561108779
87,35.879,1.352331606,0.1407312108
88,30.034,1.367875648,0.1178048771
89,22.545,1.383419689,0.0884301443
90,18.459,1.398963731,0.07240328382
91,18.678,1.414507772,0.07326228589
92,25.859,1.430051813,0.1014289244
93,27.633,1.445595855,0.1083872334
94,29.02,1.461139896,0.1138275798
95,37.032,1.476683938,0.1452537194
96,49.975,1.492227979,0.1960211338
97,56.658,1.507772021,0.2222344252
98,57.013,1.523316062,0.2236268715
99,57.322,1.538860104,0.2248388881
100,58.335,1.554404145,0.2288122629
101,49.935,1.569948187,0.1958642384
102,41.591,1.585492228,0.1631358675
103,34.056,1.601036269,0.133580705
104,28.602,1.616580311,0.1121880234
105,26.152,1.632124352,0.1025781829
106,24.355,1.647668394,0.09552965911
107,22.346,1.663212435,0.08764958991
108,19.409,1.678756477,0.07612954849
109,17.687,1.694300518,0.06937520347
110,16.218,1.70984456,0.06361322157
111,16.373,1.725388601,0.06422119107
112,16.378,1.740932642,0.06424080299
113,14.882,1.756476684,0.05837291672
114,12.324,1.772020725,0.04833945879
115,10.526,1.787564767,0.04128701259
116,7.545,1.803108808,0.02959438628
117,7.298,1.81865285,0.02862555747
118,6.116,1.834196891,0.02398929974
119,5.389,1.849740933,0.02113772666
120,5.333,1.865284974,0.02091807317
121,5.011,1.880829016,0.01965506556
122,4.667,1.896373057,0.01830576551
123,4.667,1.911917098,0.01830576551
124,5.388,1.92746114,0.02113380428
125,6.038,1.943005181,0.0236833538
126,7,1.958549223,0.02745668708
127,8.82,1.974093264,0.03459542572
128,11.262,1.989637306,0.04417388712
129,16.59,2.005181347,0.06507234837
130,23.628,2.020725389,0.09267808603
131,29.437,2.03626943,0.1154632139
132,45.471,2.051813472,0.1783547169
133,60.282,2.067357513,0.2364491443
134,73.137,2.082901554,0.286871389
135,78.296,2.098445596,0.3071069673
136,79.349,2.113989637,0.3112372375
137,81.648,2.129533679,0.3202547981
138,85.04,2.14507772,0.3335595241
139,83.333,2.160621762,0.3268640149
140,77.189,2.176165803,0.3027648884
141,76.427,2.191709845,0.2997760319
142,65.21,2.207253886,0.255778652
143,45.425,2.222797927,0.1781742872
144,30.187,2.238341969,0.1184050018
145,26.455,2.25388601,0.1037666652
146,32.019,2.269430052,0.1255908091
147,37.797,2.284974093,0.1482543431
148,56.104,2.300518135,0.2200614245
149,78.792,2.316062176,0.3090524697
150,84.124,2.331606218,0.3299666205
151,81.338,2.347150259,0.3190388591
152,82.677,2.362694301,0.3242909311
153,86.928,2.378238342,0.3409649849
154,91.92,2.393782383,0.3605455251
155,87.796,2.409326425,0.3443696141
156,85.251,2.424870466,0.3343871471
157,84.116,2.440414508,0.3299352414
158,79.398,2.455958549,0.3114294344
159,75.966,2.471502591,0.2979678129
160,75.511,2.487046632,0.2961831283
161,71.136,2.502590674,0.2790226988
162,62.677,2.518134715,0.2458432537
163,56.104,2.533678756,0.2200614245
164,49.664,2.549222798,0.1948012724
165,53.23,2.564766839,0.2087884933
166,69.629,2.580310881,0.2731116663
167,77.671,2.595854922,0.3046554774
168,75.918,2.611398964,0.2977795385
169,79.521,2.626943005,0.3119118876
170,83.135,2.642487047,0.3260873829
171,83.486,2.658031088,0.3274641396
172,86.415,2.67357513,0.338952802
173,81.815,2.689119171,0.3209098362
174,75.333,2.704663212,0.2954849439
175,68.546,2.720207254,0.2688637246
176,63.138,2.735751295,0.2476514727
177,55.653,2.751295337,0.2182924294
178,41.71,2.766839378,0.1636026311
179,28.748,2.78238342,0.1127606914
180,19.201,2.797927461,0.07531369265
181,17.141,2.813471503,0.06723358188
182,15.028,2.829015544,0.05894558477
183,13.667,2.844559585,0.05360722032
184,13.648,2.860103627,0.05353269503
185,14.548,2.875647668,0.05706284051
186,14.211,2.89119171,0.05574099715
187,14.667,2.906735751,0.05752960419
188,14.086,2.922279793,0.05525069916
189,20.481,2.937823834,0.080334344
190,34.085,2.953367876,0.1336944541
191,52.287,2.968911917,0.2050896853
192,67.653,2.984455959,0.2653610358
193,75.726,3,0.2970264408
194,77.024,3.015544041,0.3021176951
195,75.922,3.031088083,0.297795228
196,84.474,3.046632124,0.3313394549
197,78.969,3.062176166,0.3097467317
198,78.379,3.077720207,0.3074325252
199,68.7,3.093264249,0.2694677717
200,50.25,3.10880829,0.1970997894
201,48.024,3.124352332,0.1883685629
202,62.323,3.139896373,0.2444547298
203,71.742,3.155440415,0.2813996635
204,99.24,3.170984456,0.3892573751
205,97.925,3.186528497,0.3840994403
206,97.236,3.202072539,0.3813969178
207,119.91,3.21761658,0.4703330496
208,130.231,3.233160622,0.5108159735
209,128.287,3.248704663,0.5031908593
210,128.604,3.264248705,0.504434255
211,111.062,3.279792746,0.4356277971
212,135.762,3.295336788,0.5325106787
213,135.762,3.310880829,0.5325106787
214,101.099,3.32642487,0.3965490867
215,106.463,3.341968912,0.4175887537
216,120.432,3.357512953,0.472380534
217,91.095,3.373056995,0.3573095585
218,88.059,3.388601036,0.345401201
219,90.417,3.404145078,0.3546501822
220,92.023,3.419689119,0.3609495307
221,95.354,3.435233161,0.3740149914
222,96.721,3.450777202,0.3793768901
223,99.66,3.466321244,0.3909047763
224,115.037,3.481865285,0.451219273
225,131.009,3.497409326,0.5138675882
226,139.661,3.512953368,0.5478040534
227,141.438,3.528497409,0.5547741295
228,135.544,3.544041451,0.531655599
229,131.928,3.559585492,0.5174722589
230,151.752,3.575129534,0.5952295967
231,136.132,3.590673575,0.5339619607
232,109.091,3.606217617,0.4278967785
233,98.11,3.621761658,0.3848250813
234,98.816,3.637305699,0.3875942843
235,97.841,3.652849741,0.38376996
236,76.213,3.668393782,0.2989366417
237,81.863,3.683937824,0.3210981106
238,82.443,3.699481865,0.3233730932
239,83.044,3.715025907,0.3257304459
240,89.833,3.730569948,0.35235951
241,87.753,3.74611399,0.3442009516
242,90.149,3.761658031,0.3535989833
243,91.991,3.777202073,0.3608240144
244,88.791,3.792746114,0.348272386
245,84.119,3.808290155,0.3299470086
246,78.903,3.823834197,0.3094878543
247,81.16,3.839378238,0.3183406747
248,77.106,3.85492228,0.3024393305
249,68.494,3.870466321,0.2686597607
250,61.242,3.886010363,0.2402146328
251,46.098,3.901554404,0.1808140515
252,35.345,3.917098446,0.1386366578
253,26.874,3.932642487,0.1054101441
254,25.864,3.948186528,0.1014485364
255,33.306,3.96373057,0.1306389171
256,59.618,3.979274611,0.2338446814
257,81.64,3.994818653,0.320223419
258,86.82,4.010362694,0.3405413674
259,99.067,4.025906736,0.3885788027
260,124.86,4.041450777,0.4897488498
261,127.727,4.056994819,0.5009943243
262,139.386,4.07253886,0.5467253978
263,155.382,4.088082902,0.6094678502
264,161.425,4.103626943,0.6331708159
265,163.316,4.119170984,0.6405880438
266,168.414,4.134715026,0.6605843567
267,166.502,4.150259067,0.6530847588
268,169.775,4.165803109,0.6659227212
269,167.062,4.18134715,0.6552812938
270,132.456,4.196891192,0.5195432776
271,126.466,4.212435233,0.4960481983
272,104.271,4.227979275,0.4089908883
273,103.047,4.243523316,0.4041898904
274,123.742,4.259067358,0.4853636246
275,138.925,4.274611399,0.5449171789
276,176.987,4.29015544,0.6942109536
277,191.589,4.305699482,0.7514856029
278,219.309,4.321243523,0.8602140837
279,231.738,4.336787565,0.9089653928
280,236.18,4.352331606,0.9263886219
281,243.17,4.367875648,0.9538060852
282,248.179,4.383419689,0.973453306
283,248.516,4.398963731,0.9747751493
284,245.492,4.414507772,0.9629138605
285,239.794,4.430051813,0.9405641172
286,235.885,4.445595855,0.9252315187
287,227.355,4.461139896,0.8917735843
288,212.282,4.476683938,0.8326514923
289,202.608,4.492227979,0.7947063507
290,180.515,4.507772021,0.7080491239
291,162.661,4.523316062,0.6380188824
292,185.926,4.538860104,0.729273143
293,212.859,4.554404145,0.8349147078
294,227.903,4.569948187,0.8939230507
295,243.29,4.585492228,0.9542767713
296,250.685,4.601036269,0.9832828
297,253.517,4.616580311,0.9943909911
298,254.603,4.632124352,0.9986506999
299,251.736,4.647668394,0.9874052254
300,253.125,4.663212435,0.9928534166
301,251.549,4.678756477,0.9866717396
302,251.706,4.694300518,0.9872875539
303,253.973,4.70984456,0.9961795981
304,252.675,4.725388601,0.9910883439
305,253.974,4.740932642,0.9961835205
306,247.237,4.756476684,0.9697584204
307,237.597,4.772020725,0.9319466399
308,214.782,4.787564767,0.8424574519
309,214.689,4.803108808,0.8420926702
310,214.264,4.81865285,0.8404256571
311,226.773,4.834196891,0.8894907569
312,242.652,4.849740933,0.9517742903
313,251.759,4.865284974,0.9874954402
314,251.557,4.880829016,0.9867031187
315,252.772,4.896373057,0.9914688151
316,253.732,4.911917098,0.9952343036
317,253.711,4.92746114,0.9951519335
318,253.689,4.943005181,0.9950656411
319,253.667,4.958549223,0.9949793486
320,253.645,4.974093264,0.9948930562
321,253.623,4.989637306,0.9948067638
322,253.601,5.005181347,0.9947204713
323,253.579,5.020725389,0.9946341789
324,253.437,5.03626943,0.9940772004
325,247.311,5.051813472,0.9700486768
326,241.206,5.067357513,0.9461025233
327,225.308,5.082901554,0.8837444645
328,165.736,5.098445596,0.6500802128
329,192.943,5.113989637,0.7567965106
330,237.989,5.129533679,0.9334842144
331,246.58,5.14507772,0.9671814142
332,252.357,5.160621762,0.9898410258
333,253.346,5.176165803,0.9937202634
334,254.006,5.191709845,0.9963090368
335,253.009,5.207253886,0.9923984201
336,253.607,5.222797927,0.9947440056
337,253.784,5.238341969,0.9954382676
338,254.875,5.25388601,0.9997175884
339,254.947,5.269430052,1
340,254.029,5.284974093,0.9963992516
341,250.443,5.300518135,0.9823335831
342,239.782,5.316062176,0.9405170486
343,232.86,5.331606218,0.9133663075
344,209.84,5.347150259,0.8230730309
345,200.298,5.362694301,0.785645644
346,192.76,5.378238342,0.7560787144
347,190.209,5.393782383,0.7460727132
348,196.364,5.409326425,0.7702149859
349,221.45,5.424870466,0.8686119076
350,231.143,5.440414508,0.9066315744
351,239.596,5.455958549,0.9397874852
352,244.575,5.471502591,0.9593170345
353,243.746,5.487046632,0.9560653783
354,246.58,5.502590674,0.9671814142
355,243.84,5.518134715,0.9564340824
356,242.112,5.533678756,0.9496562031
357,240.078,5.549222798,0.9416780743
358,230.487,5.564766839,0.9040584906
359,222.789,5.580310881,0.8738639796
360,216.552,5.595854922,0.8494000714
361,215.216,5.611398964,0.8441597665
362,178.757,5.626943005,0.7011535731
363,154.736,5.642487047,0.6069339902
364,120.144,5.658031088,0.4712508874
365,139.408,5.67357513,0.5468116903
366,137.903,5.689119171,0.5409085026
367,147.399,5.704663212,0.5781554598
368,136.321,5.720207254,0.5347032913
369,175.522,5.735751295,0.6884646613
370,184.103,5.751295337,0.7221226373
371,161.898,5.766839378,0.6350261035
372,182.629,5.78238342,0.7163410434
373,166.204,5.797927461,0.6519158884
374,161.793,5.813471503,0.6346142532
375,150.06,5.829015544,0.5885929232
376,116.865,5.844559585,0.4583893907
377,133.167,5.860103627,0.5223320926
378,113.039,5.875647668,0.4433823501
379,95.359,5.89119171,0.3740346033
380,97.466,5.906735751,0.3822990661
381,86.133,5.922279793,0.3378466897
382,80.695,5.937823834,0.3165167662
383,65.612,5.953367876,0.2573554503
384,54.671,5.968911917,0.2144406484
385,40.213,5.984455959,0.1577308225
386,27.744,6,0.108822618
387,24.175,6.015544041,0.09482363001
388,30.045,6.031088083,0.1178480233
389,37.831,6.046632124,0.1483877041
390,47.286,6.062176166,0.1854738436
391,61.883,6.077720207,0.2427288809
392,77.472,6.093264249,0.303874923
393,82.538,6.10880829,0.3237457197
394,84.948,6.124352332,0.3331986648
395,85.327,6.139896373,0.3346852483
396,73.805,6.155440415,0.2894915414
397,69.243,6.170984456,0.2715976262
398,56.167,6.186528497,0.2203085347
399,42.866,6.202072539,0.1681369069
400,50.057,6.21761658,0.1963427693
401,71.877,6.233160622,0.2819291853
402,83.213,6.248704663,0.3263933288
403,90.706,6.264248705,0.3557837511
404,104.241,6.279792746,0.4088732168
405,100.47,6.295336788,0.3940819072
406,105.515,6.310880829,0.4138703338
407,133.287,6.32642487,0.5228027786
408,124.632,6.341968912,0.4888545462
409,123.244,6.357512953,0.4834102774
410,121.165,6.373056995,0.4752556414
411,142.817,6.388601036,0.5601830969
412,132.782,6.404145078,0.5208219748
413,99.29,6.419689119,0.3894534943
414,95.428,6.435233161,0.3743052478
415,90.041,6.450777202,0.3531753659
416,89.847,6.466321244,0.3524144234
417,87.289,6.481865285,0.3423809655
418,79.816,6.497409326,0.3130689908
419,79.75,6.512953368,0.3128101135
420,82.608,6.528497409,0.3240202866
421,99.481,6.544041451,0.3902026696
422,97.882,6.559585492,0.3839307778
423,98.641,6.575129534,0.3869078671
424,115.248,6.590673575,0.452046896
425,106.337,6.606217617,0.4170945334
426,119.664,6.621761658,0.4693681432
427,113.702,6.637305699,0.4459828906
428,92.369,6.652849741,0.3623066755
429,103.759,6.668393782,0.4069826278
430,100.462,6.683937824,0.3940505281
431,96.537,6.699481865,0.3786551715
432,95.308,6.715025907,0.3738345617
433,86.589,6.730569948,0.3396352967
434,76.288,6.74611399,0.2992308205
435,66.364,6.761658031,0.260305083
436,45.575,6.777202073,0.1787626448
437,41.667,6.792746114,0.1634339686
438,44.248,6.808290155,0.1735576414
439,46.084,6.823834197,0.1807591382
440,53.23,6.839378238,0.2087884933
441,63.151,6.85492228,0.2477024636
442,65.991,6.870466321,0.2588420338
443,66.768,6.886010363,0.2618897261
444,73.667,6.901554404,0.2889502524
445,64.118,6.917098446,0.2514954088
446,51.186,6.932642487,0.2007711407
447,40.052,6.948186528,0.1570993187
448,31.677,6.96373057,0.1242493538
449,22.407,6.979274611,0.08788885533
450,15.624,6.994818653,0.06128332555
451,12.379,7.010362694,0.0485551899
452,8,7.025906736,0.03137907094
453,7.274,7.041450777,0.02853142026
454,7.554,7.056994819,0.02962968774
455,9.294,7.07253886,0.03645463567
456,12.692,7.088082902,0.04978289605
457,14.78,7.103626943,0.05797283357
458,20.509,7.119170984,0.08044417075
459,29.369,7.134715026,0.1151964918
460,42.047,7.150259067,0.1649244745
461,54.479,7.165803109,0.2136875507
462,54.011,7.18134715,0.2118518751
463,55.478,7.196891192,0.2176060122
464,66.424,7.212435233,0.260540426
465,76.204,7.227979275,0.2989013403
466,74.774,7.243523316,0.2932923313
467,70.171,7.259067358,0.2752375984
468,68.412,7.274611399,0.2683381252
469,61.125,7.29015544,0.2397557139
470,43.415,7.305699482,0.1702902956
471,35.805,7.321243523,0.1404409544
472,30.89,7.336787565,0.1211624377
473,25.902,7.352331606,0.1015975869
474,39.219,7.367875648,0.1538319729
475,57.835,7.383419689,0.226851071
476,69.551,7.398963731,0.2728057204
477,78.932,7.414507772,0.3096016035
478,75.467,7.430051813,0.2960105434
479,77.523,7.445595855,0.3040749646
480,87.936,7.461139896,0.3449187478
481,88.998,7.476683938,0.3490843195
482,84.82,7.492227979,0.3326965997
483,81.571,7.507772021,0.3199527745
484,84.977,7.523316062,0.333312414
485,76.883,7.538860104,0.3015646389
486,79.013,7.554404145,0.3099193166
487,72.597,7.569948187,0.2847533017
488,52.375,7.585492228,0.2054348551
489,34.159,7.601036269,0.1339847105
490,26.248,7.616580311,0.1029547318
491,32.28,7.632124352,0.1266145513
492,31.777,7.647668394,0.1246415922
493,31.409,7.663212435,0.1231981549
494,45.247,7.678756477,0.1774761029
495,60.736,7.694300518,0.2382299066
496,66.152,7.70984456,0.2594735376
497,73.188,7.725388601,0.2870714305
498,78.014,7.740932642,0.3060008551
499,73.183,7.756476684,0.2870518186
500,74.655,7.772020725,0.2928255677
501,65.654,7.787564767,0.2575201905
502,62.318,7.803108808,0.2444351179
503,52.957,7.81865285,0.2077176825
504,35.131,7.834196891,0.1377972677
505,24.282,7.849740933,0.09524332508
506,18.517,7.865284974,0.07263078208
507,13.083,7.880829016,0.05131654815
508,9.907,7.896373057,0.03885905698
509,9.585,7.911917098,0.03759604937
510,10.262,7.92746114,0.04025150325
511,11.94,7.943005181,0.04683326338
512,14.186,7.958549223,0.05564293755
513,13.629,7.974093264,0.05345816974
514,13.027,7.989637306,0.05109689465
515,12.398,8.005181347,0.0486297152
516,13.375,8.020725389,0.05246188423
517,13.299,8.03626943,0.05216378306
518,11.916,8.051813472,0.04673912617
519,11.223,8.067357513,0.04402091415
520,10.884,8.082901554,0.04269122602
521,10.851,8.098445596,0.04256178735
522,9.818,8.113989637,0.03850996482
523,9.785,8.129533679,0.03838052615
524,9.502,8.14507772,0.03727049151
525,8.532,8.160621762,0.03346577916
526,9.04,8.176165803,0.03545835017
527,10.538,8.191709845,0.0413340812
528,12.782,8.207253886,0.0501359106
529,15.234,8.222797927,0.05975359585
530,18.331,8.238341969,0.07190121868
531,20.232,8.25388601,0.07935767042
532,26.667,8.269430052,0.1045982106
533,23.094,8.284974093,0.09058353305
534,33.436,8.300518135,0.131148827
535,43.65,8.316062176,0.1712120558
536,37.55,8.331606218,0.1472855142
537,34.83,8.347150259,0.1366166301
538,38,8.362694301,0.149050587
539,32.592,8.378238342,0.127838335
540,30.677,8.393782383,0.1203269699
541,26.257,8.409326425,0.1029900332
542,23,8.424870466,0.09021482896
543,20.915,8.440414508,0.0820366586
544,19.812,8.455958549,0.07771026919
545,18.544,8.471502591,0.07273668645
546,18.629,8.487046632,0.07307008908
547,18.009,8.502590674,0.07063821108
548,19.962,8.518134715,0.07829862677
549,22.051,8.533678756,0.08649248667
550,32.046,8.549222798,0.1256967134
551,36.561,8.564766839,0.1434062766
552,32.318,8.580310881,0.1267636018
553,33.79,8.595854922,0.1325373509
554,37.295,8.611398964,0.1462853064
555,33.083,8.626943005,0.1297642255
556,37.224,8.642487047,0.1460068171
557,35.885,8.658031088,0.1407547451
558,30.288,8.67357513,0.1188011626
559,23.2,8.689119171,0.09099930574
560,19.144,8.704663212,0.07509011677
561,15.822,8.720207254,0.06205995756
562,12.168,8.735751295,0.04772756691
563,11.25,8.751295337,0.04412681852
564,10.624,8.766839378,0.04167140621
565,9.935,8.78238342,0.03896888373
566,8.95,8.797927461,0.03510533562
567,9.228,8.813471503,0.03619575833
568,10.405,8.829015544,0.04081240415
569,11.633,8.844559585,0.04562909154
570,12.064,8.860103627,0.04731963898
571,12.804,8.875647668,0.05022220305
572,12.333,8.89119171,0.04837476024
573,12,8.906735751,0.04706860642
574,11.929,8.922279793,0.04679011716
575,11,8.937823834,0.04314622255
576,10.014,8.953367876,0.03927875205
577,8,8.968911917,0.03137907094
578,5.333,8.984455959,0.02091807317
579,3.725,9,0.01461087991
580,3.333,9.015544041,0.01307330543
581,3.333,9.031088083,0.01307330543
582,3.333,9.046632124,0.01307330543
583,3.333,9.062176166,0.01307330543
584,3.592,9.077720207,0.01408920285
585,3.83,9.093264249,0.01502273021
586,4.045,9.10880829,0.01586604275
587,4.012,9.124352332,0.01573660408
588,3.979,9.139896373,0.01560716541
589,4.15,9.155440415,0.01627789305
590,4.44,9.170984456,0.01741538437
591,5.214,9.186528497,0.02045130949
592,5.352,9.202072539,0.02099259846
593,5.308,9.21761658,0.02082001357
594,4.264,9.233160622,0.01672504481
595,4.22,9.248704663,0.01655245992
596,4.255,9.264248705,0.01668974336
597,4.233,9.279792746,0.01660345091
598,4,9.295336788,0.01568953547
599,3.428,9.310880829,0.0134459319
600,3.667,9.32642487,0.01438338164
601,4.449,9.341968912,0.01745068583
602,5.482,9.357512953,0.02150250836
603,6.515,9.373056995,0.0255543309
604,7.373,9.388601036,0.02891973626
605,8,9.404145078,0.03137907094
606,9.631,9.419689119,0.03777647903
607,10,9.435233161,0.03922383868
608,11.021,9.450777202,0.04322859261
609,12.03,9.466321244,0.04718627793
610,11.359,9.481865285,0.04455435836
611,11.037,9.497409326,0.04329135075
612,10.856,9.512953368,0.04258139927
613,9.764,9.528497409,0.03829815609
614,8,9.544041451,0.03137907094
615,6.667,9.559585492,0.02615053325
616,6,9.575129534,0.02353430321
617,5,9.590673575,0.01961191934
618,4.781,9.606217617,0.01875291727
619,4.792,9.621761658,0.0187960635
620,4.395,9.637305699,0.0172388771
621,4.667,9.652849741,0.01830576551
622,4.667,9.668393782,0.01830576551
623,4.831,9.683937824,0.01894903647
624,5,9.699481865,0.01961191934
625,5.333,9.715025907,0.02091807317
626,5.597,9.730569948,0.02195358251
627,7,9.74611399,0.02745668708
628,5.443,9.761658031,0.02134953539
629,4.667,9.777202073,0.01830576551
630,3.754,9.792746114,0.01472462904
631,3.333,9.808290155,0.01307330543
632,3.333,9.823834197,0.01307330543
633,2.165,9.839378238,0.008491961074
634,2,9.85492228,0.007844767736
635,1.7,9.870466321,0.006668052576
636,2,9.886010363,0.007844767736
637,2,9.901554404,0.007844767736
638,2,9.917098446,0.007844767736
